isFiller,Condition_Q,Condition_GP,Participant,Item,irt,File_pair
True,True,True,8,18,3351,8.18FQY
False,True,True,8,11,-2730,8.11EQY
False,True,False,8,12,2309,8.12EQN
False,False,True,8,16,7379,8.16EDY
True,True,True,8,27,14758,8.27FQY
True,False,False,8,40,4649,8.40FDN
True,False,False,8,37,1980,8.37FDN
False,False,True,8,4,7896,8.4EDY
True,True,True,8,21,3180,8.21FQY
True,False,False,8,46,5099,8.46FDN
True,True,True,8,19,3058,8.19FQY
False,True,False,21,10,5580,21.10EQN
False,True,True,21,14,5831,21.14EQY
True,False,True,21,28,5274,21.28FDY
True,True,True,21,31,9523,21.31FQY
False,True,True,21,6,9509,21.6EQY
True,True,False,21,42,5728,21.42FQN
True,True,True,21,25,8956,21.25FQY
True,True,False,21,38,3899,21.38FQN
True,True,False,21,35,4035,21.35FQN
False,True,False,21,2,3460,21.2EQN
False,False,False,21,9,5288,21.9EDN
True,False,True,21,23,4638,21.23FDY
True,False,False,21,44,5338,21.44FDN
True,True,False,21,33,4848,21.33FQN
True,True,False,21,43,959,21.43FQN
True,True,False,21,39,9553,21.39FQN
False,True,False,21,3,4817,21.3EQN
False,False,True,21,7,6809,21.7EDY
True,False,True,21,24,6582,21.24FDY
True,False,True,21,29,11651,21.29FDY
True,False,False,21,34,5654,21.34FDN
True,True,True,21,30,5518,21.30FQY
False,True,False,21,5,7088,21.5EQN
True,True,False,21,48,4949,21.48FQN
True,False,True,21,22,3464,21.22FDY
True,False,False,21,45,8322,21.45FDN
True,False,True,21,17,4304,21.17FDY
False,False,True,21,13,506,21.13EDY
True,False,True,21,27,3862,21.27FDY
False,True,True,21,4,3868,21.4EQY
True,True,False,21,40,-270,21.40FQN
True,True,False,21,37,1358,21.37FQN
False,False,False,21,12,3641,21.12EDN
False,True,True,21,16,5611,21.16EQY
True,False,True,21,19,6780,21.19FDY
True,False,True,21,21,6201,21.21FDY
True,True,False,21,46,6798,21.46FQN
True,True,False,21,41,3598,21.41FQN
False,False,True,21,8,5304,21.8EDY
True,False,True,21,26,7109,21.26FDY
True,False,False,21,36,6702,21.36FDN
False,False,False,21,1,7855,21.1EDN
True,True,True,21,32,6051,21.32FQY
False,False,False,21,15,321,21.15EDN
True,False,True,21,18,6232,21.18FDY
False,False,True,21,11,5004,21.11EDY
True,True,False,21,47,3334,21.47FQN
True,False,True,21,20,4278,21.20FDY
True,False,False,212,48,5201,212.48FDN
False,False,False,212,3,6889,212.3EDN
False,True,True,212,7,10829,212.7EQY
True,True,False,212,45,6158,212.45FQN
True,True,True,212,22,4244,212.22FQY
True,True,True,212,17,3798,212.17FQY
False,True,True,212,13,7919,212.13EQY
True,False,False,212,43,6024,212.43FDN
True,False,False,212,39,6385,212.39FDN
True,True,True,212,29,4751,212.29FQY
True,True,True,212,24,6158,212.24FQY
True,False,True,212,30,6096,212.30FDY
False,False,False,212,5,6009,212.5EDN
True,True,False,212,34,9365,212.34FQN
False,False,False,212,2,4941,212.2EDN
True,True,False,212,44,3689,212.44FQN
True,True,True,212,23,3251,212.23FQY
True,False,False,212,33,5728,212.33FDN
False,False,True,212,6,4859,212.6EDY
False,False,False,212,10,4410,212.10EDN
False,False,True,212,14,6084,212.14EDY
True,True,True,212,28,4288,212.28FQY
True,False,True,212,31,4861,212.31FDY
True,False,True,212,25,5595,212.25FDY
True,False,False,212,42,5078,212.42FDN
True,False,False,212,35,6378,212.35FDN
True,False,False,212,38,5484,212.38FDN
False,True,False,212,9,4934,212.9EQN
False,True,False,212,15,11909,212.15EQN
True,True,True,212,18,3629,212.18FQY
False,True,True,212,11,6906,212.11EQY
False,True,False,212,1,3921,212.1EQN
True,False,False,212,47,3808,212.47FDN
False,True,True,212,8,7378,212.8EQY
True,True,True,212,20,4169,212.20FQY
True,False,False,212,41,3491,212.41FDN
True,True,True,212,26,4348,212.26FQY
True,False,True,212,32,3900,212.32FDY
True,True,False,212,36,4739,212.36FQN
True,True,True,212,19,5864,212.19FQY
True,True,True,212,21,11158,212.21FQY
False,False,True,212,4,5108,212.4EDY
True,False,False,212,46,6379,212.46FDN
True,True,True,212,27,5208,212.27FQY
True,False,False,212,40,2730,212.40FDN
True,False,False,212,37,4007,212.37FDN
False,False,True,212,16,4028,212.16EDY
False,True,False,212,12,3551,212.12EQN
True,False,True,215,22,4048,215.22FDY
True,False,False,215,45,4248,215.45FDN
False,True,True,215,2,3901,215.2EQY
True,True,False,215,48,5262,215.48FQN
False,True,False,215,6,7003,215.6EQN
True,False,True,215,17,3848,215.17FDY
False,False,True,215,15,2785,215.15EDY
False,False,False,215,11,2812,215.11EDN
True,False,False,215,34,4275,215.34FDN
True,True,True,215,30,7002,215.30FQY
True,False,True,215,24,5524,215.24FDY
True,False,True,215,29,4319,215.29FDY
True,True,False,215,39,3768,215.39FQN
False,False,True,215,9,2909,215.9EDY
True,True,False,215,43,3098,215.43FQN
True,True,False,215,33,3641,215.33FQN
True,False,True,215,23,5248,215.23FDY
True,False,False,215,44,3631,215.44FDN
False,True,True,215,3,9939,215.3EQY
False,False,False,215,7,6321,215.7EDN
False,True,False,215,16,4295,215.16EQN
False,False,True,215,12,4518,215.12EDY
True,True,False,215,38,8086,215.38FQN
True,True,False,215,35,7009,215.35FQN
True,True,False,215,42,5737,215.42FQN
True,True,True,215,25,5648,215.25FQY
True,True,True,215,31,3957,215.31FQY
False,True,True,215,5,5028,215.5EQY
True,False,True,215,28,4546,215.28FDY
True,False,True,215,18,5041,215.18FDY
True,False,True,215,20,3284,215.20FDY
True,True,False,215,47,3764,215.47FQN
False,True,False,215,4,3938,215.4EQN
True,False,False,215,36,3758,215.36FDN
True,True,True,215,32,4494,215.32FQY
True,False,True,215,26,4141,215.26FDY
True,True,False,215,41,8319,215.41FQN
False,False,False,215,13,5687,215.13EDN
False,True,True,215,10,3981,215.10EQY
False,True,False,215,14,6075,215.14EQN
True,False,True,215,19,4667,215.19FDY
True,True,False,215,46,3698,215.46FQN
False,False,True,215,1,4388,215.1EDY
True,False,True,215,21,3841,215.21FDY
False,False,False,215,8,3024,215.8EDN
True,True,False,215,37,5211,215.37FQN
True,True,False,215,40,4858,215.40FQN
True,False,True,215,27,5978,215.27FDY
True,False,False,214,43,3857,214.43FDN
True,False,False,214,39,9769,214.39FDN
True,True,True,214,24,2820,214.24FQY
True,True,True,214,29,2398,214.29FQY
True,False,True,214,30,5580,214.30FDY
True,True,False,214,34,6672,214.34FQN
False,True,False,214,11,2459,214.11EQN
False,True,True,214,15,2315,214.15EQY
False,False,False,214,4,2055,214.4EDN
True,True,True,214,17,660,214.17FQY
True,False,False,214,48,2519,214.48FDN
True,True,True,214,22,1722,214.22FQY
True,True,False,214,45,3055,214.45FQN
True,True,True,214,28,4084,214.28FQY
True,False,True,214,31,10571,214.31FDY
True,False,False,214,42,7020,214.42FDN
True,False,True,214,25,5574,214.25FDY
True,False,False,214,38,1895,214.38FDN
True,False,False,214,35,2302,214.35FDN
False,True,False,214,8,1651,214.8EQN
False,True,True,214,12,4363,214.12EQY
False,False,False,214,16,6210,214.16EDN
False,True,True,214,1,3221,214.1EQY
True,True,True,214,23,2349,214.23FQY
True,True,False,214,44,655,214.44FQN
True,False,False,214,33,2181,214.33FDN
False,True,False,214,13,2010,214.13EQN
False,True,True,214,9,91,214.9EQY
True,False,False,214,41,1971,214.41FDN
True,True,True,214,26,5909,214.26FQY
True,False,True,214,32,-1291,214.32FDY
True,True,False,214,36,2730,214.36FQN
True,False,False,214,47,4347,214.47FDN
True,True,True,214,20,1821,214.20FQY
False,False,False,214,6,2099,214.6EDN
False,False,True,214,2,18304,214.2EDY
True,True,True,214,18,3262,214.18FQY
False,False,True,214,5,3535,214.5EDY
True,True,True,214,27,3632,214.27FQY
True,False,False,214,40,1238,214.40FDN
True,False,False,214,37,780,214.37FDN
True,True,True,214,21,8502,214.21FQY
True,False,False,214,46,5294,214.46FDN
False,False,True,214,3,2537,214.3EDY
True,True,True,214,19,2795,214.19FQY
False,True,False,214,7,12918,214.7EQN
False,False,False,214,14,2971,214.14EDN
False,False,True,214,10,6879,214.10EDY
True,True,False,209,41,3724,209.41FQN
True,False,False,209,36,2009,209.36FDN
True,True,True,209,32,4741,209.32FQY
True,False,True,209,26,4688,209.26FDY
True,True,False,209,47,4154,209.47FQN
True,False,True,209,20,4068,209.20FDY
False,True,True,209,4,3875,209.4EQY
False,False,False,209,15,1788,209.15EDN
False,False,True,209,11,3561,209.11EDY
True,False,True,209,18,3741,209.18FDY
False,False,False,209,12,3184,209.12EDN
False,True,True,209,16,2608,209.16EQY
True,False,True,209,27,3891,209.27FDY
True,True,False,209,37,3075,209.37FQN
True,True,False,209,40,5094,209.40FQN
True,False,True,209,21,3144,209.21FDY
False,False,False,209,1,3881,209.1EDN
True,True,False,209,46,6192,209.46FQN
False,False,True,209,8,3701,209.8EDY
True,False,True,209,19,2835,209.19FDY
True,True,False,209,39,2811,209.39FQN
True,True,False,209,43,2639,209.43FQN
False,False,False,209,9,4109,209.9EDN
True,False,False,209,34,2898,209.34FDN
True,True,True,209,30,3191,209.30FQY
True,False,True,209,24,3408,209.24FDY
True,False,True,209,29,3741,209.29FDY
False,False,True,209,13,3744,209.13EDY
True,False,True,209,17,4165,209.17FDY
True,True,False,209,48,3824,209.48FQN
False,True,False,209,2,3071,209.2EQN
True,False,True,209,22,3601,209.22FDY
True,False,False,209,45,2578,209.45FDN
False,True,True,209,6,4318,209.6EQY
True,True,True,209,31,3481,209.31FQY
True,False,True,209,28,3371,209.28FDY
True,True,False,209,38,3481,209.38FQN
False,True,False,209,5,2352,209.5EQN
True,True,False,209,35,3661,209.35FQN
True,True,False,209,42,1292,209.42FQN
True,True,True,209,25,3204,209.25FQY
False,True,False,209,10,3539,209.10EQN
False,True,True,209,14,4218,209.14EQY
True,False,True,209,23,2868,209.23FDY
True,False,False,209,44,4731,209.44FDN
False,True,False,209,3,989,209.3EQN
False,False,True,209,7,5561,209.7EDY
True,True,False,209,33,3904,209.33FQN
True,False,True,207,17,7889,207.17FDY
True,False,False,207,45,11968,207.45FDN
True,False,True,207,22,6208,207.22FDY
True,True,False,207,48,8172,207.48FQN
True,True,True,207,30,8279,207.30FQY
True,False,False,207,34,6081,207.34FDN
False,False,False,207,8,8972,207.8EDN
True,False,True,207,29,7166,207.29FDY
True,False,True,207,24,8176,207.24FDY
True,True,False,207,39,4158,207.39FQN
False,False,True,207,1,6202,207.1EDY
True,True,False,207,43,5454,207.43FQN
False,False,True,207,15,10609,207.15EDY
False,False,False,207,11,2399,207.11EDN
False,False,True,207,12,2909,207.12EDY
False,True,False,207,16,7152,207.16EQN
True,True,False,207,33,7316,207.33FQN
True,False,False,207,44,8233,207.44FDN
True,False,True,207,23,5648,207.23FDY
True,True,False,207,35,5948,207.35FQN
True,True,False,207,38,4647,207.38FQN
True,True,True,207,25,5971,207.25FQY
False,True,False,207,4,6359,207.4EQN
True,True,False,207,42,5938,207.42FQN
True,True,True,207,31,9455,207.31FQY
True,False,True,207,28,6889,207.28FDY
False,True,True,207,5,4335,207.5EQY
True,False,True,207,20,18668,207.20FDY
True,True,False,207,47,4288,207.47FQN
True,False,True,207,18,4465,207.18FDY
False,False,False,207,13,7139,207.13EDN
True,True,True,207,32,2070,207.32FQY
True,False,False,207,36,4218,207.36FDN
True,False,True,207,26,17130,207.26FDY
False,True,True,207,3,7114,207.3EQY
False,False,False,207,7,8138,207.7EDN
True,True,False,207,41,6648,207.41FQN
False,False,True,207,9,7492,207.9EDY
True,True,False,207,46,9782,207.46FQN
True,False,True,207,21,7899,207.21FDY
False,True,True,207,10,4471,207.10EQY
False,True,False,207,14,6736,207.14EQN
True,False,True,207,19,4771,207.19FDY
True,True,False,207,37,8539,207.37FQN
True,True,False,207,40,6875,207.40FQN
False,True,False,207,6,6643,207.6EQN
True,False,True,207,27,6308,207.27FDY
False,True,True,207,2,5381,207.2EQY
False,True,False,206,11,6045,206.11EQN
False,False,True,206,3,4197,206.3EDY
False,True,True,206,15,4734,206.15EQY
False,True,False,206,7,6459,206.7EQN
True,False,False,206,43,4237,206.43FDN
True,False,False,206,39,5031,206.39FDN
True,True,True,206,29,2399,206.29FQY
True,True,True,206,24,3911,206.24FQY
True,True,False,206,34,5779,206.34FQN
True,False,True,206,30,4224,206.30FDY
True,False,False,206,48,4711,206.48FDN
True,True,False,206,45,4478,206.45FQN
True,True,True,206,22,4658,206.22FQY
True,True,True,206,17,4308,206.17FQY
False,False,True,206,5,5138,206.5EDY
False,False,True,206,2,2691,206.2EDY
False,False,False,206,6,5130,206.6EDN
True,True,True,206,28,4688,206.28FQY
True,False,True,206,31,6469,206.31FDY
True,False,True,206,25,4348,206.25FDY
True,False,False,206,42,3311,206.42FDN
True,False,False,206,35,4661,206.35FDN
True,False,False,206,38,4488,206.38FDN
True,True,False,206,44,4221,206.44FQN
True,True,True,206,23,3201,206.23FQY
True,False,False,206,33,3178,206.33FDN
False,False,False,206,16,5788,206.16EDN
False,True,True,206,12,4244,206.12EQY
False,True,True,206,9,6591,206.9EQY
True,False,False,206,41,4431,206.41FDN
True,True,True,206,26,7858,206.26FQY
True,True,False,206,36,3208,206.36FQN
True,False,True,206,32,4624,206.32FDY
False,True,False,206,13,4964,206.13EQN
False,True,True,206,1,4818,206.1EQY
False,True,False,206,8,4124,206.8EQN
True,True,True,206,18,4764,206.18FQY
True,False,False,206,47,5074,206.47FDN
True,True,True,206,20,3908,206.20FQY
True,True,True,206,27,3838,206.27FQY
True,False,False,206,40,3248,206.40FDN
True,False,False,206,37,5134,206.37FDN
False,False,False,206,4,5078,206.4EDN
True,True,True,206,19,5608,206.19FQY
False,False,False,206,14,3181,206.14EDN
False,False,True,206,10,5758,206.10EDY
True,True,True,206,21,6952,206.21FQY
True,False,False,206,46,4148,206.46FDN
False,True,False,201,2,4571,201.2EQN
False,True,True,201,6,4971,201.6EQY
True,True,True,201,30,3594,201.30FQY
True,False,False,201,34,4481,201.34FDN
True,False,True,201,24,5578,201.24FDY
True,False,True,201,29,3124,201.29FDY
True,True,False,201,39,4171,201.39FQN
True,True,False,201,43,5682,201.43FQN
True,False,True,201,22,3448,201.22FDY
True,False,False,201,45,3248,201.45FDN
True,True,False,201,48,5348,201.48FQN
False,False,True,201,13,2280,201.13EDY
True,False,True,201,17,4001,201.17FDY
False,False,False,201,9,3268,201.9EDN
False,True,True,201,14,5424,201.14EQY
False,True,False,201,3,3958,201.3EQN
False,False,True,201,7,6185,201.7EDY
False,True,False,201,10,6322,201.10EQN
True,True,False,201,38,4191,201.38FQN
True,True,False,201,35,4414,201.35FQN
True,True,False,201,42,6030,201.42FQN
True,True,True,201,25,3708,201.25FQY
True,True,True,201,31,2761,201.31FQY
True,False,True,201,28,3448,201.28FDY
True,True,False,201,33,3907,201.33FQN
True,False,True,201,23,2339,201.23FDY
True,False,False,201,44,3977,201.44FDN
False,True,False,201,5,5451,201.5EQN
True,True,True,201,32,4041,201.32FQY
True,False,False,201,36,2927,201.36FDN
True,False,True,201,26,8158,201.26FDY
True,True,False,201,41,4324,201.41FQN
False,True,True,201,4,3554,201.4EQY
False,False,True,201,11,5218,201.11EDY
True,False,True,201,18,3021,201.18FDY
False,False,False,201,15,4138,201.15EDN
True,False,True,201,20,8248,201.20FDY
True,True,False,201,47,4811,201.47FQN
True,True,False,201,37,5344,201.37FQN
True,True,False,201,40,959,201.40FQN
True,False,True,201,27,3448,201.27FDY
False,False,False,201,1,5064,201.1EDN
False,True,True,201,16,3574,201.16EQY
False,False,False,201,12,2711,201.12EDN
False,False,True,201,8,5985,201.8EDY
True,False,True,201,19,1020,201.19FDY
True,True,False,201,46,5114,201.46FQN
True,False,True,201,21,6312,201.21FDY
False,False,True,208,6,3435,208.6EDY
True,True,True,208,18,3075,208.18FQY
False,True,True,208,11,2619,208.11EQY
False,False,False,208,2,2809,208.2EDN
False,True,False,208,15,3418,208.15EQN
True,True,True,208,20,3149,208.20FQY
True,False,False,208,47,2904,208.47FDN
True,True,True,208,26,3119,208.26FQY
True,False,True,208,32,3054,208.32FDY
True,True,False,208,36,3061,208.36FQN
True,False,False,208,41,2869,208.41FDN
False,True,False,208,9,2875,208.9EQN
False,False,False,208,3,3526,208.3EDN
False,True,True,208,7,4737,208.7EQY
True,True,True,208,19,3151,208.19FQY
True,False,False,208,46,2741,208.46FDN
True,True,True,208,21,4048,208.21FQY
True,False,False,208,40,3155,208.40FDN
True,False,False,208,37,3186,208.37FDN
True,True,True,208,27,2922,208.27FQY
False,False,True,208,16,3071,208.16EDY
False,True,False,208,12,2515,208.12EQN
False,False,False,208,5,3144,208.5EDN
True,True,True,208,22,3354,208.22FQY
True,True,False,208,45,2949,208.45FQN
True,False,False,208,48,5025,208.48FDN
False,False,True,208,4,3583,208.4EDY
True,True,True,208,17,3461,208.17FQY
False,True,True,208,13,3545,208.13EQY
True,True,True,208,24,3635,208.24FQY
True,True,True,208,29,3116,208.29FQY
True,False,True,208,30,2219,208.30FDY
True,True,False,208,34,4298,208.34FQN
True,False,False,208,43,2852,208.43FDN
True,False,False,208,39,3588,208.39FDN
True,False,False,208,33,2889,208.33FDN
True,True,True,208,23,2575,208.23FQY
True,True,False,208,44,3185,208.44FQN
False,True,True,208,8,3321,208.8EQY
False,True,False,208,1,2682,208.1EQN
False,False,True,208,14,4068,208.14EDY
False,False,False,208,10,3668,208.10EDN
True,False,False,208,42,3426,208.42FDN
True,False,True,208,25,3279,208.25FDY
True,False,False,208,38,3018,208.38FDN
True,False,False,208,35,3576,208.35FDN
True,True,True,208,28,2981,208.28FQY
True,False,True,208,31,4321,208.31FDY
True,False,True,4,31,6572,4.31FDY
True,True,True,4,28,3528,4.28FQY
True,False,False,4,38,6174,4.38FDN
True,False,False,4,35,10149,4.35FDN
True,False,False,4,42,10989,4.42FDN
True,False,True,4,25,429,4.25FDY
False,False,False,4,5,6504,4.5EDN
False,False,False,4,10,5919,4.10EDN
False,False,True,4,14,8479,4.14EDY
False,True,True,4,7,2160,4.7EQY
False,False,False,4,3,0,4.3EDN
True,True,True,4,23,0,4.23FQY
True,True,False,4,44,10139,4.44FQN
True,False,False,4,33,14712,4.33FDN
True,False,False,4,39,10341,4.39FDN
True,False,False,4,43,7691,4.43FDN
True,False,True,4,30,8889,4.30FDY
True,True,False,4,34,5040,4.34FQN
True,True,True,4,24,3166,4.24FQY
True,True,True,4,29,11241,4.29FQY
False,True,False,4,9,19890,4.9EQN
False,False,True,4,6,3605,4.6EDY
False,True,True,4,13,1110,4.13EQY
False,False,False,4,2,1392,4.2EDN
True,True,True,4,17,789,4.17FQY
True,False,False,4,48,11314,4.48FDN
True,True,True,4,22,12688,4.22FQY
True,True,False,4,45,9579,4.45FQN
False,False,True,4,16,5594,4.16EDY
False,True,False,4,12,8535,4.12EQN
True,True,True,4,27,7641,4.27FQY
True,False,False,4,37,4861,4.37FDN
True,False,False,4,40,10178,4.40FDN
True,True,True,4,21,6009,4.21FQY
True,False,False,4,46,6109,4.46FDN
False,True,True,4,8,14548,4.8EQY
True,True,True,4,19,5751,4.19FQY
False,True,False,4,1,8459,4.1EQN
True,False,False,4,41,7019,4.41FDN
True,False,True,4,32,8742,4.32FDY
True,True,False,4,36,16768,4.36FQN
True,True,True,4,26,8359,4.26FQY
True,False,False,4,47,5855,4.47FDN
True,True,True,4,20,11429,4.20FQY
False,True,False,4,15,4769,4.15EQN
False,False,True,4,4,7452,4.4EDY
False,True,True,4,11,10319,4.11EQY
True,True,True,4,18,-599,4.18FQY
True,False,True,15,20,7342,15.20FDY
True,True,False,15,47,10014,15.47FQN
True,False,True,15,18,7675,15.18FDY
False,False,True,15,1,8175,15.1EDY
False,False,False,15,13,12377,15.13EDN
False,False,False,15,8,7382,15.8EDN
True,False,True,15,26,5871,15.26FDY
True,True,True,15,32,5001,15.32FQY
True,False,False,15,36,8945,15.36FDN
True,True,False,15,41,7045,15.41FQN
True,True,False,15,46,6245,15.46FQN
True,False,True,15,21,8629,15.21FDY
False,True,True,15,10,14939,15.10EQY
True,False,True,15,19,5995,15.19FDY
False,True,False,15,14,6902,15.14EQN
False,True,False,15,4,9574,15.4EQN
True,True,False,15,40,8909,15.40FQN
True,True,False,15,37,14151,15.37FQN
True,False,True,15,27,6228,15.27FDY
True,False,True,15,17,5598,15.17FDY
False,True,True,15,5,7079,15.5EQY
True,False,False,15,45,8699,15.45FDN
True,False,True,15,22,5281,15.22FDY
True,True,False,15,48,10738,15.48FQN
True,False,True,15,29,7255,15.29FDY
True,False,True,15,24,8685,15.24FDY
True,True,True,15,30,8022,15.30FQY
True,False,False,15,34,10337,15.34FDN
True,True,False,15,43,7818,15.43FQN
True,True,False,15,39,7079,15.39FQN
False,False,True,15,15,7728,15.15EDY
False,False,False,15,11,4921,15.11EDN
False,True,True,15,3,8055,15.3EQY
False,False,False,15,7,15451,15.7EDN
False,False,True,15,12,7545,15.12EDY
False,True,False,15,16,20728,15.16EQN
False,False,True,15,9,7755,15.9EDY
True,True,False,15,33,8852,15.33FQN
True,False,False,15,44,7705,15.44FDN
True,False,True,15,23,6878,15.23FDY
True,True,True,15,25,9255,15.25FQY
True,True,False,15,42,9674,15.42FQN
True,True,False,15,35,6368,15.35FQN
True,True,False,15,38,9684,15.38FQN
True,False,True,15,28,6942,15.28FDY
True,True,True,15,31,10554,15.31FQY
False,True,True,15,2,5428,15.2EQY
False,True,False,15,6,9318,15.6EQN
True,True,True,3,25,13139,3.25FQY
True,True,False,3,42,12533,3.42FQN
True,True,False,3,35,7739,3.35FQN
True,True,False,3,38,9540,3.38FQN
True,False,True,3,28,0,3.28FDY
True,True,True,3,31,4410,3.31FQY
False,False,True,3,9,15208,3.9EDY
False,True,False,3,6,7666,3.6EQN
False,True,True,3,2,13251,3.2EQY
False,True,False,3,16,6068,3.16EQN
False,False,True,3,12,7320,3.12EDY
True,True,False,3,33,2759,3.33FQN
True,False,False,3,44,7632,3.44FDN
True,False,True,3,23,8285,3.23FDY
True,False,True,3,29,1312,3.29FDY
True,False,True,3,24,6120,3.24FDY
True,False,False,3,34,10439,3.34FDN
True,True,True,3,30,6570,3.30FQY
True,True,False,3,43,2430,3.43FQN
True,True,False,3,39,4739,3.39FQN
False,False,True,3,15,8422,3.15EDY
False,True,True,3,5,0,3.5EQY
False,False,False,3,11,3329,3.11EDN
False,False,False,3,7,3570,3.7EDN
True,False,True,3,17,6720,3.17FDY
False,True,True,3,3,7650,3.3EQY
True,False,False,3,45,12299,3.45FDN
True,False,True,3,22,8009,3.22FDY
True,True,False,3,48,7552,3.48FQN
True,True,False,3,40,13649,3.40FQN
True,True,False,3,37,4919,3.37FQN
True,False,True,3,27,6330,3.27FDY
True,True,False,3,46,8429,3.46FQN
True,False,True,3,21,3638,3.21FDY
False,True,False,3,4,7470,3.4EQN
False,True,True,3,10,9539,3.10EQY
True,False,True,3,19,3581,3.19FDY
False,True,False,3,14,6030,3.14EQN
False,False,False,3,13,6419,3.13EDN
True,False,True,3,26,6510,3.26FDY
True,False,False,3,36,11078,3.36FDN
True,True,True,3,32,3711,3.32FQY
True,True,False,3,41,9449,3.41FQN
True,False,True,3,20,9793,3.20FDY
True,True,False,3,47,7349,3.47FQN
True,False,True,3,18,5190,3.18FDY
False,False,False,3,8,5640,3.8EDN
False,False,True,3,1,4950,3.1EDY
True,False,False,12,47,8449,12.47FDN
True,True,True,12,20,6211,12.20FQY
False,True,False,12,15,6720,12.15EQN
False,True,True,12,11,0,12.11EQY
True,True,True,12,18,9415,12.18FQY
False,False,True,12,4,8975,12.4EDY
True,False,False,12,41,6900,12.41FDN
True,True,False,12,36,8280,12.36FQN
True,False,True,12,32,11537,12.32FDY
True,True,True,12,26,13228,12.26FQY
True,True,True,12,21,7259,12.21FQY
True,False,False,12,46,6622,12.46FDN
True,True,True,12,19,6368,12.19FQY
False,True,False,12,1,6271,12.1EQN
False,True,False,12,12,9769,12.12EQN
False,True,True,12,8,12659,12.8EQY
False,False,True,12,16,7525,12.16EDY
True,True,True,12,27,8105,12.27FQY
True,False,False,12,37,7574,12.37FDN
True,False,False,12,40,7745,12.40FDN
False,True,False,12,9,9732,12.9EQN
False,True,True,12,13,8932,12.13EQY
True,True,True,12,17,8242,12.17FQY
True,False,False,12,48,7801,12.48FDN
True,True,True,12,22,17195,12.22FQY
True,True,False,12,45,9778,12.45FQN
True,False,False,12,39,8069,12.39FDN
True,False,False,12,43,8695,12.43FDN
True,True,False,12,34,10769,12.34FQN
True,False,True,12,30,8212,12.30FDY
True,True,True,12,24,8542,12.24FQY
True,True,True,12,29,9775,12.29FQY
False,False,False,12,2,14148,12.2EDN
False,False,True,12,6,7019,12.6EDY
False,False,False,12,5,6302,12.5EDN
True,True,True,12,23,7829,12.23FQY
True,True,False,12,44,3339,12.44FQN
True,False,False,12,33,9428,12.33FDN
True,False,True,12,31,7982,12.31FDY
True,True,True,12,28,6955,12.28FQY
True,False,False,12,38,6768,12.38FDN
True,False,False,12,35,6001,12.35FDN
True,False,False,12,42,10935,12.42FDN
True,False,True,12,25,6652,12.25FDY
False,False,False,12,10,8245,12.10EDN
False,False,True,12,14,6578,12.14EDY
False,False,False,12,3,6999,12.3EDN
False,True,True,12,7,10026,12.7EQY
True,True,False,2,44,8889,2.44FQN
True,True,True,2,23,5861,2.23FQY
False,False,False,2,4,5700,2.4EDN
True,False,False,2,33,0,2.33FDN
False,True,True,2,12,695,2.12EQY
False,False,False,2,16,4467,2.16EDN
True,False,True,2,31,8058,2.31FDY
True,True,True,2,28,3599,2.28FQY
True,False,False,2,35,5129,2.35FDN
True,False,False,2,38,502,2.38FDN
True,False,True,2,25,702,2.25FDY
True,False,False,2,42,8402,2.42FDN
True,False,False,2,48,3571,2.48FDN
False,True,True,2,1,5940,2.1EQY
True,True,False,2,45,5129,2.45FQN
True,True,True,2,22,8609,2.22FQY
False,True,False,2,8,5520,2.8EQN
True,True,True,2,17,6755,2.17FQY
False,True,False,2,11,2489,2.11EQN
False,True,True,2,15,60,2.15EQY
True,False,False,2,39,4517,2.39FDN
True,False,False,2,43,5020,2.43FDN
True,False,True,2,30,6625,2.30FDY
True,True,False,2,34,3060,2.34FQN
True,True,True,2,29,9299,2.29FQY
True,True,True,2,24,5895,2.24FQY
False,False,False,2,14,4874,2.14EDN
True,True,True,2,19,-239,2.19FQY
False,False,True,2,10,3750,2.10EDY
True,True,True,2,21,4531,2.21FQY
False,False,True,2,2,8172,2.2EDY
True,False,False,2,46,4081,2.46FDN
False,False,False,2,6,7259,2.6EDN
True,True,True,2,27,8052,2.27FQY
False,True,True,2,9,8535,2.9EQY
True,False,False,2,37,3749,2.37FDN
True,False,False,2,40,3451,2.40FDN
True,True,True,2,18,8042,2.18FQY
True,False,False,2,47,4927,2.47FDN
True,True,True,2,20,6060,2.20FQY
False,True,False,2,7,4139,2.7EQN
False,False,True,2,3,7089,2.3EDY
True,False,False,2,41,6028,2.41FDN
False,False,True,2,5,6810,2.5EDY
True,False,True,2,32,7441,2.32FDY
True,True,False,2,36,7067,2.36FQN
True,True,True,2,26,5310,2.26FQY
False,True,False,2,13,4904,2.13EQN
False,True,True,13,6,12338,13.6EQY
True,False,True,13,26,2242,13.26FDY
True,True,True,13,32,5880,13.32FQY
True,False,False,13,36,1682,13.36FDN
True,True,False,13,41,8596,13.41FQN
False,True,False,13,2,6062,13.2EQN
True,False,True,13,18,0,13.18FDY
False,False,True,13,11,8249,13.11EDY
False,False,False,13,15,1376,13.15EDN
False,False,False,13,9,1142,13.9EDN
True,False,True,13,20,11428,13.20FDY
True,True,False,13,47,9252,13.47FQN
False,True,False,13,3,9456,13.3EQN
True,True,False,13,40,14678,13.40FQN
False,False,True,13,7,15329,13.7EDY
True,True,False,13,37,2252,13.37FQN
